,state,county,date,variable,value
12290,Virginia,Martinsville,2020-06-04,Non_Residential,-13.333333333333334
12291,Virginia,Martinsville,2020-06-05,Non_Residential,-13.0
12292,Virginia,Martinsville,2020-06-06,Non_Residential,-8.0
12293,Virginia,Martinsville,2020-06-07,Non_Residential,-15.0
12294,Virginia,Martinsville,2020-06-08,Non_Residential,-12.666666666666666
12295,Virginia,Martinsville,2020-06-09,Non_Residential,-13.0
12296,Virginia,Martinsville,2020-06-10,Non_Residential,-14.666666666666666
12297,Virginia,Martinsville,2020-06-11,Non_Residential,-13.666666666666666
12298,Virginia,Martinsville,2020-06-12,Non_Residential,-12.333333333333334
12299,Virginia,Martinsville,2020-06-13,Non_Residential,-5.666666666666667
12300,Virginia,Martinsville,2020-06-14,Non_Residential,-18.0
12301,Virginia,Martinsville,2020-06-15,Non_Residential,-14.333333333333334
12302,Virginia,Martinsville,2020-06-16,Non_Residential,-17.0
12303,Virginia,Martinsville,2020-06-17,Non_Residential,-16.0
12304,Virginia,Martinsville,2020-06-18,Non_Residential,-13.0
12305,Virginia,Martinsville,2020-06-19,Non_Residential,-18.666666666666668
12306,Virginia,Martinsville,2020-06-20,Non_Residential,-3.0
12307,Virginia,Martinsville,2020-06-21,Non_Residential,-17.0
12308,Virginia,Martinsville,2020-06-22,Non_Residential,-14.666666666666666
12309,Virginia,Martinsville,2020-06-23,Non_Residential,-14.333333333333334
12310,Virginia,Martinsville,2020-06-24,Non_Residential,-14.333333333333334
12311,Virginia,Martinsville,2020-06-25,Non_Residential,-13.333333333333334
12312,Virginia,Martinsville,2020-06-26,Non_Residential,-12.666666666666666
12313,Virginia,Martinsville,2020-06-27,Non_Residential,-10.5
12314,Virginia,Martinsville,2020-06-28,Non_Residential,-10.0
12315,Virginia,Martinsville,2020-06-29,Non_Residential,-9.333333333333334
12316,Virginia,Martinsville,2020-06-30,Non_Residential,-7.0
12317,Virginia,Martinsville,2020-07-01,Non_Residential,-3.3333333333333335
12318,Virginia,Martinsville,2020-07-02,Non_Residential,-2.3333333333333335
12319,Virginia,Martinsville,2020-07-03,Non_Residential,-13.666666666666666
12320,Virginia,Martinsville,2020-07-04,Non_Residential,-17.333333333333332
12321,Virginia,Martinsville,2020-07-05,Non_Residential,-29.0
12322,Virginia,Martinsville,2020-07-06,Non_Residential,-11.666666666666666
12323,Virginia,Martinsville,2020-07-07,Non_Residential,-9.0
12324,Virginia,Martinsville,2020-07-08,Non_Residential,-7.666666666666667
12325,Virginia,Martinsville,2020-07-09,Non_Residential,-9.333333333333334
12326,Virginia,Martinsville,2020-07-10,Non_Residential,-12.666666666666666
12327,Virginia,Martinsville,2020-07-11,Non_Residential,-10.0
12328,Virginia,Martinsville,2020-07-12,Non_Residential,-17.0
12329,Virginia,Martinsville,2020-07-13,Non_Residential,-11.666666666666666
12330,Virginia,Martinsville,2020-07-14,Non_Residential,-15.0
12331,Virginia,Martinsville,2020-07-15,Non_Residential,-8.333333333333334
12332,Virginia,Martinsville,2020-07-16,Non_Residential,-9.333333333333334
12333,Virginia,Martinsville,2020-07-17,Non_Residential,-13.666666666666666
12334,Virginia,Martinsville,2020-07-18,Non_Residential,-5.0
12335,Virginia,Martinsville,2020-07-19,Non_Residential,-23.0
12336,Virginia,Martinsville,2020-07-20,Non_Residential,-13.333333333333334
12337,Virginia,Martinsville,2020-07-21,Non_Residential,-10.666666666666666
12338,Virginia,Martinsville,2020-07-22,Non_Residential,-11.333333333333334
12339,Virginia,Martinsville,2020-07-23,Non_Residential,-10.333333333333334
12340,Virginia,Martinsville,2020-07-24,Non_Residential,-13.666666666666666
12341,Virginia,Martinsville,2020-07-25,Non_Residential,-3.3333333333333335
12342,Virginia,Martinsville,2020-07-26,Non_Residential,-23.0
12343,Virginia,Martinsville,2020-07-27,Non_Residential,-12.333333333333334
12344,Virginia,Martinsville,2020-07-28,Non_Residential,-14.0
12345,Virginia,Martinsville,2020-07-29,Non_Residential,-9.333333333333334
12346,Virginia,Martinsville,2020-07-30,Non_Residential,-10.666666666666666
12347,Virginia,Martinsville,2020-07-31,Non_Residential,-10.333333333333334
12348,Virginia,Martinsville,2020-08-01,Non_Residential,-2.6666666666666665
12349,Virginia,Martinsville,2020-08-02,Non_Residential,-23.0
12350,Virginia,Martinsville,2020-08-03,Non_Residential,-12.0
12351,Virginia,Martinsville,2020-08-04,Non_Residential,-8.666666666666666
12352,Virginia,Martinsville,2020-08-05,Non_Residential,-8.666666666666666
12353,Virginia,Martinsville,2020-08-06,Non_Residential,-10.0
12354,Virginia,Martinsville,2020-08-07,Non_Residential,-7.333333333333333
12355,Virginia,Martinsville,2020-08-08,Non_Residential,-6.0
12356,Virginia,Martinsville,2020-08-09,Non_Residential,-18.0
12357,Virginia,Martinsville,2020-08-10,Non_Residential,-13.0
12358,Virginia,Martinsville,2020-08-11,Non_Residential,-12.0
12359,Virginia,Martinsville,2020-08-12,Non_Residential,-13.333333333333334
12360,Virginia,Martinsville,2020-08-13,Non_Residential,-9.333333333333334
12361,Virginia,Martinsville,2020-08-14,Non_Residential,-12.333333333333334
12362,Virginia,Martinsville,2020-08-15,Non_Residential,-8.333333333333334
12363,Virginia,Martinsville,2020-08-16,Non_Residential,-17.0
12364,Virginia,Mathews County,2020-03-02,Non_Residential,-0.5
12365,Virginia,Mathews County,2020-03-03,Non_Residential,-5.0
12366,Virginia,Mathews County,2020-03-04,Non_Residential,3.0
12367,Virginia,Mathews County,2020-03-05,Non_Residential,5.0
12368,Virginia,Mathews County,2020-03-06,Non_Residential,-12.333333333333334
12369,Virginia,Mathews County,2020-03-07,Non_Residential,2.0
12370,Virginia,Mathews County,2020-03-09,Non_Residential,6.5
12371,Virginia,Mathews County,2020-03-10,Non_Residential,0.0
12372,Virginia,Mathews County,2020-03-11,Non_Residential,5.0
12373,Virginia,Mathews County,2020-03-12,Non_Residential,-2.0
12374,Virginia,Mathews County,2020-03-13,Non_Residential,-1.6666666666666667
12375,Virginia,Mathews County,2020-03-14,Non_Residential,20.0
12376,Virginia,Mathews County,2020-03-16,Non_Residential,-13.0
12377,Virginia,Mathews County,2020-03-17,Non_Residential,-16.0
12378,Virginia,Mathews County,2020-03-18,Non_Residential,-21.0
12379,Virginia,Mathews County,2020-03-19,Non_Residential,-21.0
12380,Virginia,Mathews County,2020-03-20,Non_Residential,-8.0
12381,Virginia,Mathews County,2020-03-21,Non_Residential,-32.5
12382,Virginia,Mathews County,2020-03-23,Non_Residential,-19.5
12383,Virginia,Mathews County,2020-03-24,Non_Residential,-28.0
12384,Virginia,Mathews County,2020-03-25,Non_Residential,-23.0
12385,Virginia,Mathews County,2020-03-26,Non_Residential,-29.0
12386,Virginia,Mathews County,2020-03-27,Non_Residential,-33.0
12387,Virginia,Mathews County,2020-03-28,Non_Residential,-2.0
12388,Virginia,Mathews County,2020-03-30,Non_Residential,-18.5
12389,Virginia,Mathews County,2020-03-31,Non_Residential,-24.0
12390,Virginia,Mathews County,2020-04-01,Non_Residential,-37.0
12391,Virginia,Mathews County,2020-04-02,Non_Residential,-31.0
12392,Virginia,Mathews County,2020-04-03,Non_Residential,-30.333333333333332
12393,Virginia,Mathews County,2020-04-04,Non_Residential,2.0
12394,Virginia,Mathews County,2020-04-06,Non_Residential,-35.0
12395,Virginia,Mathews County,2020-04-07,Non_Residential,-33.0
12396,Virginia,Mathews County,2020-04-08,Non_Residential,-35.0
12397,Virginia,Mathews County,2020-04-09,Non_Residential,-37.0
12398,Virginia,Mathews County,2020-04-10,Non_Residential,-38.0
12399,Virginia,Mathews County,2020-04-13,Non_Residential,-43.0
12400,Virginia,Mathews County,2020-04-14,Non_Residential,-33.0
12401,Virginia,Mathews County,2020-04-15,Non_Residential,-32.0
12402,Virginia,Mathews County,2020-04-16,Non_Residential,-30.0
12403,Virginia,Mathews County,2020-04-17,Non_Residential,-28.0
12404,Virginia,Mathews County,2020-04-20,Non_Residential,-38.0
12405,Virginia,Mathews County,2020-04-21,Non_Residential,-31.0
12406,Virginia,Mathews County,2020-04-22,Non_Residential,-31.0
12407,Virginia,Mathews County,2020-04-23,Non_Residential,-29.0
12408,Virginia,Mathews County,2020-04-24,Non_Residential,-27.0
12409,Virginia,Mathews County,2020-04-27,Non_Residential,-24.0
12410,Virginia,Mathews County,2020-04-28,Non_Residential,-30.0
12411,Virginia,Mathews County,2020-04-29,Non_Residential,-29.0
12412,Virginia,Mathews County,2020-04-30,Non_Residential,-34.0
12413,Virginia,Mathews County,2020-05-01,Non_Residential,-34.0
12414,Virginia,Mathews County,2020-05-04,Non_Residential,-29.0
12415,Virginia,Mathews County,2020-05-05,Non_Residential,-32.0
12416,Virginia,Mathews County,2020-05-06,Non_Residential,-28.0
12417,Virginia,Mathews County,2020-05-07,Non_Residential,-29.0
12418,Virginia,Mathews County,2020-05-08,Non_Residential,-25.0
12419,Virginia,Mathews County,2020-05-11,Non_Residential,-33.0
12420,Virginia,Mathews County,2020-05-12,Non_Residential,-27.0
12421,Virginia,Mathews County,2020-05-13,Non_Residential,-24.0
12422,Virginia,Mathews County,2020-05-14,Non_Residential,-31.0
12423,Virginia,Mathews County,2020-05-15,Non_Residential,-27.0
12424,Virginia,Mathews County,2020-05-18,Non_Residential,-32.0
12425,Virginia,Mathews County,2020-05-19,Non_Residential,-22.0
12426,Virginia,Mathews County,2020-05-20,Non_Residential,-25.0
12427,Virginia,Mathews County,2020-05-21,Non_Residential,-24.0
12428,Virginia,Mathews County,2020-05-22,Non_Residential,-27.0
12429,Virginia,Mathews County,2020-05-25,Non_Residential,-63.0
12430,Virginia,Mathews County,2020-05-26,Non_Residential,-26.0
12431,Virginia,Mathews County,2020-05-27,Non_Residential,-24.0
12432,Virginia,Mathews County,2020-05-28,Non_Residential,-29.0
12433,Virginia,Mathews County,2020-05-29,Non_Residential,-21.0
12434,Virginia,Mathews County,2020-06-01,Non_Residential,-26.0
12435,Virginia,Mathews County,2020-06-02,Non_Residential,-22.0
12436,Virginia,Mathews County,2020-06-03,Non_Residential,-23.0
12437,Virginia,Mathews County,2020-06-04,Non_Residential,-24.0
12438,Virginia,Mathews County,2020-06-05,Non_Residential,-23.0
12439,Virginia,Mathews County,2020-06-08,Non_Residential,-23.0
12440,Virginia,Mathews County,2020-06-09,Non_Residential,-27.0
12441,Virginia,Mathews County,2020-06-10,Non_Residential,-26.0
12442,Virginia,Mathews County,2020-06-11,Non_Residential,-27.0
12443,Virginia,Mathews County,2020-06-12,Non_Residential,-29.0
12444,Virginia,Mathews County,2020-06-15,Non_Residential,-22.0
12445,Virginia,Mathews County,2020-06-16,Non_Residential,-22.0
12446,Virginia,Mathews County,2020-06-17,Non_Residential,-29.0
12447,Virginia,Mathews County,2020-06-18,Non_Residential,-23.0
12448,Virginia,Mathews County,2020-06-19,Non_Residential,-26.0
12449,Virginia,Mathews County,2020-06-22,Non_Residential,-26.0
12450,Virginia,Mathews County,2020-06-23,Non_Residential,-25.0
12451,Virginia,Mathews County,2020-06-24,Non_Residential,-23.0
12452,Virginia,Mathews County,2020-06-25,Non_Residential,-26.0
12453,Virginia,Mathews County,2020-06-26,Non_Residential,-17.0
12454,Virginia,Mathews County,2020-06-29,Non_Residential,-18.0
12455,Virginia,Mathews County,2020-06-30,Non_Residential,-24.0
12456,Virginia,Mathews County,2020-07-01,Non_Residential,-22.0
12457,Virginia,Mathews County,2020-07-02,Non_Residential,-30.0
12458,Virginia,Mathews County,2020-07-03,Non_Residential,-44.0
12459,Virginia,Mathews County,2020-07-06,Non_Residential,-23.0
12460,Virginia,Mathews County,2020-07-07,Non_Residential,-21.0
12461,Virginia,Mathews County,2020-07-08,Non_Residential,-18.0
12462,Virginia,Mathews County,2020-07-09,Non_Residential,-21.0
12463,Virginia,Mathews County,2020-07-10,Non_Residential,-22.0
12464,Virginia,Mathews County,2020-07-13,Non_Residential,-18.0
12465,Virginia,Mathews County,2020-07-14,Non_Residential,-21.0
12466,Virginia,Mathews County,2020-07-15,Non_Residential,-23.0
12467,Virginia,Mathews County,2020-07-16,Non_Residential,-19.0
12468,Virginia,Mathews County,2020-07-17,Non_Residential,-23.0
12469,Virginia,Mathews County,2020-07-20,Non_Residential,-26.0
12470,Virginia,Mathews County,2020-07-21,Non_Residential,-25.0
12471,Virginia,Mathews County,2020-07-22,Non_Residential,-27.0
12472,Virginia,Mathews County,2020-07-23,Non_Residential,-27.0
12473,Virginia,Mathews County,2020-07-24,Non_Residential,-25.0
12474,Virginia,Mathews County,2020-07-27,Non_Residential,-25.0
12475,Virginia,Mathews County,2020-07-28,Non_Residential,-26.0
12476,Virginia,Mathews County,2020-07-29,Non_Residential,-28.0
12477,Virginia,Mathews County,2020-07-30,Non_Residential,-26.0
12478,Virginia,Mathews County,2020-07-31,Non_Residential,-35.0
12479,Virginia,Mathews County,2020-08-03,Non_Residential,-24.0
12480,Virginia,Mathews County,2020-08-04,Non_Residential,-55.0
12481,Virginia,Mathews County,2020-08-05,Non_Residential,-24.0
12482,Virginia,Mathews County,2020-08-06,Non_Residential,-29.0
12483,Virginia,Mathews County,2020-08-07,Non_Residential,-26.0
12484,Virginia,Mathews County,2020-08-10,Non_Residential,-24.0
12485,Virginia,Mathews County,2020-08-11,Non_Residential,-27.0
12486,Virginia,Mathews County,2020-08-12,Non_Residential,-24.0
12487,Virginia,Mathews County,2020-08-13,Non_Residential,-26.0
12488,Virginia,Mathews County,2020-08-14,Non_Residential,-26.0
12489,Virginia,Mecklenburg County,2020-03-02,Non_Residential,6.25
12490,Virginia,Mecklenburg County,2020-03-03,Non_Residential,12.75
12491,Virginia,Mecklenburg County,2020-03-04,Non_Residential,7.25
12492,Virginia,Mecklenburg County,2020-03-05,Non_Residential,6.25
12493,Virginia,Mecklenburg County,2020-03-06,Non_Residential,2.4
12494,Virginia,Mecklenburg County,2020-03-07,Non_Residential,12.4
12495,Virginia,Mecklenburg County,2020-03-08,Non_Residential,15.2
12496,Virginia,Mecklenburg County,2020-03-09,Non_Residential,5.75
12497,Virginia,Mecklenburg County,2020-03-10,Non_Residential,9.5
12498,Virginia,Mecklenburg County,2020-03-11,Non_Residential,11.75
12499,Virginia,Mecklenburg County,2020-03-12,Non_Residential,14.25
12500,Virginia,Mecklenburg County,2020-03-13,Non_Residential,11.6
12501,Virginia,Mecklenburg County,2020-03-14,Non_Residential,14.6
12502,Virginia,Mecklenburg County,2020-03-15,Non_Residential,2.4
12503,Virginia,Mecklenburg County,2020-03-16,Non_Residential,6.75
12504,Virginia,Mecklenburg County,2020-03-17,Non_Residential,7.0
12505,Virginia,Mecklenburg County,2020-03-18,Non_Residential,4.0
12506,Virginia,Mecklenburg County,2020-03-19,Non_Residential,0.0
12507,Virginia,Mecklenburg County,2020-03-20,Non_Residential,-3.6
12508,Virginia,Mecklenburg County,2020-03-21,Non_Residential,-8.6
12509,Virginia,Mecklenburg County,2020-03-22,Non_Residential,-15.6
12510,Virginia,Mecklenburg County,2020-03-23,Non_Residential,-18.0
12511,Virginia,Mecklenburg County,2020-03-24,Non_Residential,-11.75
12512,Virginia,Mecklenburg County,2020-03-25,Non_Residential,-14.25
12513,Virginia,Mecklenburg County,2020-03-26,Non_Residential,-14.0
12514,Virginia,Mecklenburg County,2020-03-27,Non_Residential,-15.8
12515,Virginia,Mecklenburg County,2020-03-28,Non_Residential,-6.8
12516,Virginia,Mecklenburg County,2020-03-29,Non_Residential,-12.4
12517,Virginia,Mecklenburg County,2020-03-30,Non_Residential,-14.25
12518,Virginia,Mecklenburg County,2020-03-31,Non_Residential,-18.5
12519,Virginia,Mecklenburg County,2020-04-01,Non_Residential,-12.5
12520,Virginia,Mecklenburg County,2020-04-02,Non_Residential,-18.75
12521,Virginia,Mecklenburg County,2020-04-03,Non_Residential,-22.0
12522,Virginia,Mecklenburg County,2020-04-04,Non_Residential,-14.6
12523,Virginia,Mecklenburg County,2020-04-05,Non_Residential,-17.4
12524,Virginia,Mecklenburg County,2020-04-06,Non_Residential,-26.666666666666668
12525,Virginia,Mecklenburg County,2020-04-07,Non_Residential,-29.0
12526,Virginia,Mecklenburg County,2020-04-08,Non_Residential,-25.666666666666668
12527,Virginia,Mecklenburg County,2020-04-09,Non_Residential,-27.333333333333332
12528,Virginia,Mecklenburg County,2020-04-10,Non_Residential,-34.75
12529,Virginia,Mecklenburg County,2020-04-11,Non_Residential,-19.0
12530,Virginia,Mecklenburg County,2020-04-12,Non_Residential,-30.0
12531,Virginia,Mecklenburg County,2020-04-13,Non_Residential,-27.0
12532,Virginia,Mecklenburg County,2020-04-14,Non_Residential,-12.0
12533,Virginia,Mecklenburg County,2020-04-15,Non_Residential,-9.5
12534,Virginia,Mecklenburg County,2020-04-16,Non_Residential,-11.25
12535,Virginia,Mecklenburg County,2020-04-17,Non_Residential,-16.8
12536,Virginia,Mecklenburg County,2020-04-18,Non_Residential,-11.0
12537,Virginia,Mecklenburg County,2020-04-19,Non_Residential,-12.8
12538,Virginia,Mecklenburg County,2020-04-20,Non_Residential,-21.0
12539,Virginia,Mecklenburg County,2020-04-21,Non_Residential,-10.75
12540,Virginia,Mecklenburg County,2020-04-22,Non_Residential,-15.333333333333334
12541,Virginia,Mecklenburg County,2020-04-23,Non_Residential,-15.75
12542,Virginia,Mecklenburg County,2020-04-24,Non_Residential,-16.6
12543,Virginia,Mecklenburg County,2020-04-25,Non_Residential,-9.2
12544,Virginia,Mecklenburg County,2020-04-26,Non_Residential,-10.8
12545,Virginia,Mecklenburg County,2020-04-27,Non_Residential,-13.25
12546,Virginia,Mecklenburg County,2020-04-28,Non_Residential,-9.0
12547,Virginia,Mecklenburg County,2020-04-29,Non_Residential,-16.0
12548,Virginia,Mecklenburg County,2020-04-30,Non_Residential,-11.75
12549,Virginia,Mecklenburg County,2020-05-01,Non_Residential,-5.6
12550,Virginia,Mecklenburg County,2020-05-02,Non_Residential,-4.25
12551,Virginia,Mecklenburg County,2020-05-03,Non_Residential,-12.333333333333334
12552,Virginia,Mecklenburg County,2020-05-04,Non_Residential,-9.25
12553,Virginia,Mecklenburg County,2020-05-05,Non_Residential,-4.75
12554,Virginia,Mecklenburg County,2020-05-06,Non_Residential,-12.333333333333334
12555,Virginia,Mecklenburg County,2020-05-07,Non_Residential,-2.75
12556,Virginia,Mecklenburg County,2020-05-08,Non_Residential,-10.0
12557,Virginia,Mecklenburg County,2020-05-09,Non_Residential,-5.0
12558,Virginia,Mecklenburg County,2020-05-10,Non_Residential,-11.0
12559,Virginia,Mecklenburg County,2020-05-11,Non_Residential,-8.75
12560,Virginia,Mecklenburg County,2020-05-12,Non_Residential,-9.333333333333334
12561,Virginia,Mecklenburg County,2020-05-13,Non_Residential,-9.333333333333334
