,index,date,state,county,census_fips_code,retail,grocery,parks,transit,workplaces,residential,Non_Residential,Non_Residential_7d_Rolling,Residential_7d_Rolling,Minimum_Non_Residential_7d_Rolling,Low_Point_Mobility
196,2039,2020-03-18,Virginia,Albemarle County,51003.0,-28.0,-5.0,,-34.0,-43.0,16.0,-27.5,-8.700000000000003,,-44.0,0
197,2169,2020-03-19,Virginia,Albemarle County,51003.0,-31.0,2.0,,-37.0,-48.0,17.0,-28.5,-13.950000000000003,,-44.0,0
198,2300,2020-03-20,Virginia,Albemarle County,51003.0,-34.0,-7.0,,-36.0,-47.0,19.0,-31.0,-18.98571428571429,,-44.0,0
199,2430,2020-03-21,Virginia,Albemarle County,51003.0,-45.0,-10.0,27.0,-32.0,-31.0,,-18.2,-21.621428571428574,,-44.0,0
200,2553,2020-03-22,Virginia,Albemarle County,51003.0,-49.0,-21.0,-6.0,-56.0,-42.0,,-34.8,-24.278571428571436,,-44.0,0
201,2675,2020-03-23,Virginia,Albemarle County,51003.0,-40.0,-18.0,-36.0,-53.0,-54.0,21.0,-40.2,-28.13571428571429,,-44.0,0
202,2805,2020-03-24,Virginia,Albemarle County,51003.0,-42.0,-15.0,,-34.0,-53.0,20.0,-36.0,-30.88571428571429,,-44.0,0
203,2936,2020-03-25,Virginia,Albemarle County,51003.0,-44.0,-22.0,-20.0,-47.0,-57.0,24.0,-38.0,-32.385714285714286,,-44.0,0
204,3067,2020-03-26,Virginia,Albemarle County,51003.0,-42.0,-18.0,,-41.0,-55.0,22.0,-39.0,-33.885714285714286,,-44.0,0
205,3198,2020-03-27,Virginia,Albemarle County,51003.0,-44.0,-20.0,,-49.0,-53.0,23.0,-41.5,-35.385714285714286,,-44.0,0
206,3328,2020-03-28,Virginia,Albemarle County,51003.0,-50.0,-20.0,,-45.0,-37.0,,-38.0,-38.214285714285715,,-44.0,0
207,3452,2020-03-29,Virginia,Albemarle County,51003.0,-50.0,-30.0,36.0,-55.0,-47.0,,-29.2,-37.41428571428572,,-44.0,0
208,3575,2020-03-30,Virginia,Albemarle County,51003.0,-39.0,-17.0,,-51.0,-57.0,20.0,-41.0,-37.52857142857143,,-44.0,0
209,3706,2020-03-31,Virginia,Albemarle County,51003.0,-46.0,-21.0,,-46.0,-57.0,23.0,-42.5,-38.45714285714286,,-44.0,0
210,3837,2020-04-01,Virginia,Albemarle County,51003.0,-45.0,-18.0,,-51.0,-58.0,23.0,-43.0,-39.17142857142858,,-44.0,0
211,3968,2020-04-02,Virginia,Albemarle County,51003.0,-44.0,-14.0,,-53.0,-58.0,23.0,-42.25,-39.63571428571429,,-44.0,0
212,4099,2020-04-03,Virginia,Albemarle County,51003.0,-45.0,-22.0,,-55.0,-56.0,24.0,-44.5,-40.064285714285724,,-44.0,0
213,4229,2020-04-04,Virginia,Albemarle County,51003.0,-52.0,-20.0,,-50.0,-38.0,,-40.0,-40.35000000000001,,-44.0,0
214,4353,2020-04-05,Virginia,Albemarle County,51003.0,-53.0,-27.0,21.0,-67.0,-48.0,,-34.8,-41.15,,-44.0,0
215,4475,2020-04-06,Virginia,Albemarle County,51003.0,-45.0,-24.0,,-55.0,-59.0,22.0,-45.75,-41.82857142857143,,-44.0,0
216,4604,2020-04-07,Virginia,Albemarle County,51003.0,-43.0,-16.0,,-51.0,-59.0,22.0,-42.25,-41.792857142857144,,-44.0,0
217,4733,2020-04-08,Virginia,Albemarle County,51003.0,-45.0,-20.0,,-50.0,-61.0,23.0,-44.0,-41.93571428571429,,-44.0,0
218,4862,2020-04-09,Virginia,Albemarle County,51003.0,-44.0,-19.0,,-53.0,-60.0,23.0,-44.0,-42.18571428571429,,-44.0,0
219,4991,2020-04-10,Virginia,Albemarle County,51003.0,-45.0,-21.0,-2.0,-58.0,-59.0,25.0,-37.0,-41.114285714285714,,-44.0,0
220,5120,2020-04-11,Virginia,Albemarle County,51003.0,-48.0,-18.0,,-61.0,-39.0,,-41.5,-41.32857142857143,,-44.0,0
221,5226,2020-04-12,Virginia,Albemarle County,51003.0,-68.0,-41.0,-23.0,-76.0,-52.0,,-52.0,-43.785714285714285,,-44.0,0
222,5328,2020-04-13,Virginia,Albemarle County,51003.0,-50.0,-33.0,-24.0,-62.0,-61.0,24.0,-46.0,-43.82142857142857,,-44.0,0
223,5457,2020-04-14,Virginia,Albemarle County,51003.0,-46.0,-20.0,,-50.0,-58.0,23.0,-43.5,-44.0,,-44.0,1
224,5586,2020-04-15,Virginia,Albemarle County,51003.0,-43.0,-20.0,-5.0,-54.0,-60.0,23.0,-36.4,-42.91428571428572,,-44.0,0
225,5715,2020-04-16,Virginia,Albemarle County,51003.0,-42.0,-14.0,,-55.0,-59.0,23.0,-42.5,-42.7,,-44.0,0
226,5844,2020-04-17,Virginia,Albemarle County,51003.0,-45.0,-24.0,5.0,-57.0,-56.0,24.0,-35.4,-42.471428571428575,,-44.0,0
227,5972,2020-04-18,Virginia,Albemarle County,51003.0,-49.0,-17.0,7.0,-54.0,-36.0,,-29.8,-40.800000000000004,,-44.0,0
228,6077,2020-04-19,Virginia,Albemarle County,51003.0,-52.0,-25.0,2.0,-68.0,-47.0,,-38.0,-38.800000000000004,,-44.0,0
229,6177,2020-04-20,Virginia,Albemarle County,51003.0,-45.0,-24.0,-10.0,-57.0,-59.0,23.0,-39.0,-37.800000000000004,,-44.0,0
230,6306,2020-04-21,Virginia,Albemarle County,51003.0,-42.0,-17.0,,-47.0,-58.0,21.0,-41.0,-37.44285714285714,,-44.0,0
231,6435,2020-04-22,Virginia,Albemarle County,51003.0,-42.0,-18.0,,-51.0,-59.0,22.0,-42.5,-38.314285714285724,,-44.0,0
232,6564,2020-04-23,Virginia,Albemarle County,51003.0,-45.0,-17.0,-24.0,-58.0,-60.0,24.0,-40.8,-38.07142857142857,,-44.0,0
233,6693,2020-04-24,Virginia,Albemarle County,51003.0,-46.0,-24.0,-17.0,-57.0,-58.0,25.0,-40.4,-38.78571428571429,,-44.0,0
234,6822,2020-04-25,Virginia,Albemarle County,51003.0,-50.0,-20.0,5.0,-51.0,-39.0,,-31.0,-38.95714285714286,,-44.0,0
235,6926,2020-04-26,Virginia,Albemarle County,51003.0,-48.0,-21.0,-36.0,-69.0,-49.0,,-44.6,-39.9,,-44.0,0
236,7025,2020-04-27,Virginia,Albemarle County,51003.0,-42.0,-20.0,-5.0,-57.0,-57.0,21.0,-36.2,-39.5,,-44.0,0
237,7154,2020-04-28,Virginia,Albemarle County,51003.0,-41.0,-14.0,,-46.0,-57.0,14.0,-39.5,-39.285714285714285,,-44.0,0
238,7283,2020-04-29,Virginia,Albemarle County,51003.0,-40.0,-17.0,,-47.0,-59.0,21.0,-40.75,-39.035714285714285,,-44.0,0
239,7412,2020-04-30,Virginia,Albemarle County,51003.0,-44.0,-20.0,-35.0,-60.0,-60.0,24.0,-43.8,-39.464285714285715,,-44.0,0
240,7541,2020-05-01,Virginia,Albemarle County,51003.0,-39.0,-18.0,2.0,-52.0,-55.0,22.0,-32.4,-38.32142857142858,,-44.0,0
241,7669,2020-05-02,Virginia,Albemarle County,51003.0,-44.0,-13.0,,-34.0,-38.0,,-32.25,-38.50000000000001,,-44.0,0
242,7771,2020-05-03,Virginia,Albemarle County,51003.0,-46.0,-20.0,0.0,-63.0,-41.0,,-34.0,-36.98571428571429,,-44.0,0
243,7869,2020-05-04,Virginia,Albemarle County,51003.0,-37.0,-16.0,,-53.0,-56.0,19.0,-40.5,-37.60000000000001,,-44.0,0
244,7998,2020-05-05,Virginia,Albemarle County,51003.0,-37.0,-12.0,,-54.0,-57.0,22.0,-40.0,-37.67142857142858,,-44.0,0
245,8127,2020-05-06,Virginia,Albemarle County,51003.0,-38.0,-12.0,3.0,-52.0,-57.0,21.0,-31.2,-36.307142857142864,,-44.0,0
246,8256,2020-05-07,Virginia,Albemarle County,51003.0,-37.0,-8.0,,-49.0,-55.0,20.0,-37.25,-35.371428571428574,,-44.0,0
247,8385,2020-05-08,Virginia,Albemarle County,51003.0,-39.0,-14.0,-12.0,-49.0,-54.0,23.0,-33.6,-35.54285714285715,,-44.0,0
248,8513,2020-05-09,Virginia,Albemarle County,51003.0,-39.0,2.0,23.0,-48.0,-34.0,,-19.2,-33.67857142857143,,-44.0,0
249,8616,2020-05-10,Virginia,Albemarle County,51003.0,-39.0,-13.0,,-53.0,-38.0,,-35.75,-33.92857142857143,,-44.0,0
250,8713,2020-05-11,Virginia,Albemarle County,51003.0,-39.0,-16.0,3.0,-54.0,-56.0,20.0,-32.4,-32.77142857142858,,-44.0,0
251,8842,2020-05-12,Virginia,Albemarle County,51003.0,-37.0,-7.0,,-49.0,-54.0,19.0,-36.75,-32.307142857142864,,-44.0,0
252,8971,2020-05-13,Virginia,Albemarle County,51003.0,-36.0,-12.0,,-50.0,-55.0,20.0,-38.25,-33.31428571428572,,-44.0,0
253,9100,2020-05-14,Virginia,Albemarle County,51003.0,-37.0,-6.0,,-54.0,-55.0,20.0,-38.0,-33.42142857142858,,-44.0,0
254,9229,2020-05-15,Virginia,Albemarle County,51003.0,-37.0,-14.0,,-52.0,-54.0,20.0,-39.25,-34.228571428571435,,-44.0,0
255,9359,2020-05-16,Virginia,Albemarle County,51003.0,-40.0,-10.0,52.0,-41.0,-35.0,,-14.8,-33.6,,-44.0,0
256,9463,2020-05-17,Virginia,Albemarle County,51003.0,-43.0,-22.0,-11.0,-61.0,-39.0,,-35.2,-33.52142857142858,,-44.0,0
257,9563,2020-05-18,Virginia,Albemarle County,51003.0,-33.0,-13.0,-21.0,-47.0,-54.0,20.0,-33.6,-33.69285714285714,,-44.0,0
258,9692,2020-05-19,Virginia,Albemarle County,51003.0,-34.0,-9.0,,-41.0,-54.0,21.0,-34.5,-33.371428571428574,,-44.0,0
259,9821,2020-05-20,Virginia,Albemarle County,51003.0,-35.0,-14.0,,-43.0,-54.0,21.0,-36.5,-33.121428571428574,,-44.0,0
260,9950,2020-05-21,Virginia,Albemarle County,51003.0,-36.0,-10.0,-25.0,-42.0,-55.0,21.0,-33.6,-32.49285714285715,,-44.0,0
261,10079,2020-05-22,Virginia,Albemarle County,51003.0,-33.0,-12.0,15.0,-36.0,-52.0,21.0,-23.6,-30.257142857142863,,-44.0,0
262,10210,2020-05-23,Virginia,Albemarle County,51003.0,-35.0,-6.0,,-17.0,-25.0,7.0,-20.75,-31.107142857142865,,-44.0,0
263,10314,2020-05-24,Virginia,Albemarle County,51003.0,-37.0,-21.0,,-37.0,-33.0,,-32.0,-30.650000000000006,,-44.0,0
264,10415,2020-05-25,Virginia,Albemarle County,51003.0,-41.0,-19.0,,-42.0,-75.0,21.0,-44.25,-32.17142857142858,,-44.0,0
265,10543,2020-05-26,Virginia,Albemarle County,51003.0,-31.0,-11.0,,-38.0,-50.0,17.0,-32.5,-31.885714285714293,,-44.0,0
266,10672,2020-05-27,Virginia,Albemarle County,51003.0,-32.0,-13.0,,-41.0,-51.0,18.0,-34.25,-31.56428571428572,,-44.0,0
267,10801,2020-05-28,Virginia,Albemarle County,51003.0,-28.0,-4.0,,-41.0,-51.0,18.0,-31.0,-31.192857142857147,,-44.0,0
268,10930,2020-05-29,Virginia,Albemarle County,51003.0,-33.0,-12.0,26.0,-37.0,-49.0,19.0,-21.0,-30.821428571428577,,-44.0,0
269,11062,2020-05-30,Virginia,Albemarle County,51003.0,-34.0,-8.0,67.0,-15.0,-20.0,7.0,-2.0,-28.142857142857146,,-44.0,0
270,11164,2020-05-31,Virginia,Albemarle County,51003.0,-34.0,-18.0,55.0,-27.0,-27.0,,-10.2,-25.028571428571432,,-44.0,0
271,11261,2020-06-01,Virginia,Albemarle County,51003.0,-25.0,-6.0,,-36.0,-50.0,16.0,-29.25,-22.88571428571429,,-44.0,0
272,11391,2020-06-02,Virginia,Albemarle County,51003.0,-28.0,-7.0,,-29.0,-50.0,17.0,-28.5,-22.314285714285717,,-44.0,0
273,11521,2020-06-03,Virginia,Albemarle County,51003.0,-27.0,-7.0,,-37.0,-51.0,17.0,-30.5,-21.778571428571432,,-44.0,0
274,11650,2020-06-04,Virginia,Albemarle County,51003.0,-29.0,-4.0,,-31.0,-51.0,18.0,-28.75,-21.45714285714286,,-44.0,0
275,11779,2020-06-05,Virginia,Albemarle County,51003.0,-28.0,-12.0,31.0,-40.0,-48.0,18.0,-19.4,-21.22857142857143,,-44.0,0
276,11909,2020-06-06,Virginia,Albemarle County,51003.0,-30.0,-5.0,72.0,-16.0,-24.0,6.0,-0.6,-21.028571428571432,,-44.0,0
277,12010,2020-06-07,Virginia,Albemarle County,51003.0,-29.0,-19.0,,-33.0,-28.0,,-27.25,-23.46428571428572,,-44.0,0
278,12109,2020-06-08,Virginia,Albemarle County,51003.0,-26.0,-7.0,,-36.0,-48.0,15.0,-29.25,-23.46428571428572,,-44.0,0
279,12238,2020-06-09,Virginia,Albemarle County,51003.0,-25.0,-5.0,,-33.0,-48.0,15.0,-27.75,-23.35714285714286,,-44.0,0
280,12368,2020-06-10,Virginia,Albemarle County,51003.0,-24.0,-7.0,,-30.0,-50.0,16.0,-27.75,-22.96428571428572,,-44.0,0
281,12497,2020-06-11,Virginia,Albemarle County,51003.0,-23.0,-4.0,,-48.0,-50.0,16.0,-31.25,-23.321428571428577,,-44.0,0
282,12627,2020-06-12,Virginia,Albemarle County,51003.0,-25.0,-10.0,,-37.0,-48.0,15.0,-30.0,-24.83571428571429,,-44.0,0
283,12758,2020-06-13,Virginia,Albemarle County,51003.0,-29.0,-7.0,,-30.0,-18.0,5.0,-21.0,-27.750000000000004,,-44.0,0
284,12858,2020-06-14,Virginia,Albemarle County,51003.0,-27.0,-18.0,36.0,-37.0,-28.0,,-14.8,-25.97142857142858,,-44.0,0
285,12956,2020-06-15,Virginia,Albemarle County,51003.0,-23.0,-11.0,,-41.0,-49.0,14.0,-31.0,-26.22142857142858,,-44.0,0
286,13084,2020-06-16,Virginia,Albemarle County,51003.0,-22.0,-7.0,,-41.0,-48.0,15.0,-29.5,-26.47142857142858,,-44.0,0
287,13213,2020-06-17,Virginia,Albemarle County,51003.0,-24.0,-10.0,,-46.0,-50.0,17.0,-32.5,-27.150000000000006,,-44.0,0
288,13342,2020-06-18,Virginia,Albemarle County,51003.0,-22.0,-4.0,,-32.0,-49.0,15.0,-26.75,-26.507142857142863,,-44.0,0
289,13471,2020-06-19,Virginia,Albemarle County,51003.0,-23.0,-9.0,,-20.0,-49.0,16.0,-25.25,-25.828571428571433,,-44.0,0
290,13602,2020-06-20,Virginia,Albemarle County,51003.0,-26.0,-2.0,45.0,-14.0,-14.0,5.0,-2.2,-23.142857142857146,,-44.0,0
291,13703,2020-06-21,Virginia,Albemarle County,51003.0,-26.0,-14.0,,-32.0,-24.0,,-24.0,-24.45714285714286,,-44.0,0
292,13800,2020-06-22,Virginia,Albemarle County,51003.0,-23.0,-9.0,,-30.0,-50.0,15.0,-28.0,-24.028571428571432,,-44.0,0
293,13930,2020-06-23,Virginia,Albemarle County,51003.0,-23.0,-4.0,,-25.0,-48.0,14.0,-25.0,-23.38571428571429,,-44.0,0
294,14060,2020-06-24,Virginia,Albemarle County,51003.0,-21.0,-4.0,,-26.0,-47.0,14.0,-24.5,-22.242857142857144,,-44.0,0
295,14189,2020-06-25,Virginia,Albemarle County,51003.0,-21.0,-3.0,,-20.0,-49.0,14.0,-23.25,-21.742857142857144,,-44.0,0
296,14319,2020-06-26,Virginia,Albemarle County,51003.0,-25.0,-10.0,,-18.0,-46.0,14.0,-24.75,-21.671428571428574,,-44.0,0
297,14450,2020-06-27,Virginia,Albemarle County,51003.0,-27.0,-8.0,,-7.0,-18.0,4.0,-15.0,-23.500000000000004,,-44.0,0
298,14551,2020-06-28,Virginia,Albemarle County,51003.0,-28.0,-19.0,31.0,-19.0,-25.0,,-12.0,-21.78571428571429,,-44.0,0
299,14648,2020-06-29,Virginia,Albemarle County,51003.0,-19.0,-6.0,,-35.0,-48.0,14.0,-27.0,-21.642857142857146,,-44.0,0
300,14777,2020-06-30,Virginia,Albemarle County,51003.0,-17.0,-2.0,,-31.0,-47.0,13.0,-24.25,-21.53571428571429,,-44.0,0
301,14906,2020-07-01,Virginia,Albemarle County,51003.0,-15.0,-4.0,,-28.0,-47.0,13.0,-23.5,-21.392857142857146,,-44.0,0
302,15035,2020-07-02,Virginia,Albemarle County,51003.0,-12.0,7.0,,-28.0,-49.0,12.0,-20.5,-21.000000000000004,,-44.0,0
303,15165,2020-07-03,Virginia,Albemarle County,51003.0,-15.0,-1.0,,-39.0,-60.0,16.0,-28.75,-21.571428571428577,,-44.0,0
304,15294,2020-07-04,Virginia,Albemarle County,51003.0,-37.0,-11.0,,-29.0,-28.0,4.0,-26.25,-23.178571428571434,,-44.0,0
305,15399,2020-07-05,Virginia,Albemarle County,51003.0,-29.0,-27.0,28.0,-25.0,-29.0,,-16.4,-23.80714285714286,,-44.0,0
306,15497,2020-07-06,Virginia,Albemarle County,51003.0,-18.0,-8.0,,-36.0,-51.0,14.0,-28.25,-23.98571428571429,,-44.0,0
307,15627,2020-07-07,Virginia,Albemarle County,51003.0,-21.0,-6.0,,-24.0,-48.0,14.0,-24.75,-24.05714285714286,,-44.0,0
308,15757,2020-07-08,Virginia,Albemarle County,51003.0,-19.0,-7.0,,-32.0,-48.0,14.0,-26.5,-24.48571428571429,,-44.0,0
309,15886,2020-07-09,Virginia,Albemarle County,51003.0,-19.0,-3.0,,-26.0,-49.0,14.0,-24.25,-25.021428571428576,,-44.0,0
310,16016,2020-07-10,Virginia,Albemarle County,51003.0,-20.0,-12.0,,-35.0,-47.0,14.0,-28.5,-24.98571428571429,,-44.0,0
311,16147,2020-07-11,Virginia,Albemarle County,51003.0,-23.0,-6.0,,-14.0,-16.0,4.0,-14.75,-23.34285714285715,,-44.0,0
312,16248,2020-07-12,Virginia,Albemarle County,51003.0,-25.0,-19.0,47.0,-18.0,-28.0,,-8.6,-22.22857142857143,,-44.0,0
313,16346,2020-07-13,Virginia,Albemarle County,51003.0,-20.0,-7.0,,-42.0,-48.0,13.0,-29.25,-22.371428571428574,,-44.0,0
314,16474,2020-07-14,Virginia,Albemarle County,51003.0,-18.0,-5.0,,-30.0,-47.0,13.0,-25.0,-22.407142857142862,,-44.0,0
315,16604,2020-07-15,Virginia,Albemarle County,51003.0,-18.0,-9.0,,-31.0,-49.0,13.0,-26.75,-22.442857142857147,,-44.0,0
316,16733,2020-07-16,Virginia,Albemarle County,51003.0,-17.0,-2.0,,-30.0,-50.0,14.0,-24.75,-22.514285714285716,,-44.0,0
317,16863,2020-07-17,Virginia,Albemarle County,51003.0,-20.0,-11.0,,-32.0,-46.0,14.0,-27.25,-22.33571428571429,,-44.0,0
318,16994,2020-07-18,Virginia,Albemarle County,51003.0,-23.0,-7.0,,-19.0,-14.0,4.0,-15.75,-22.47857142857143,,-44.0,0
319,17098,2020-07-19,Virginia,Albemarle County,51003.0,-25.0,-16.0,51.0,-20.0,-27.0,,-7.4,-22.30714285714286,,-44.0,0
320,17197,2020-07-20,Virginia,Albemarle County,51003.0,-22.0,-7.0,,-33.0,-50.0,14.0,-28.0,-22.128571428571433,,-44.0,0
321,17327,2020-07-21,Virginia,Albemarle County,51003.0,-20.0,-5.0,,-32.0,-49.0,14.0,-26.5,-22.34285714285715,,-44.0,0
322,17457,2020-07-22,Virginia,Albemarle County,51003.0,-22.0,-12.0,,-33.0,-48.0,15.0,-28.75,-22.628571428571433,,-44.0,0
323,17586,2020-07-23,Virginia,Albemarle County,51003.0,-22.0,-5.0,,-30.0,-49.0,14.0,-26.5,-22.878571428571433,,-44.0,0
324,17715,2020-07-24,Virginia,Albemarle County,51003.0,-19.0,-13.0,,-29.0,-45.0,14.0,-26.5,-22.771428571428576,,-44.0,0
325,17846,2020-07-25,Virginia,Albemarle County,51003.0,-23.0,-9.0,,-18.0,-16.0,3.0,-16.5,-22.878571428571433,,-44.0,0
326,17948,2020-07-26,Virginia,Albemarle County,51003.0,-24.0,-17.0,66.0,-24.0,-22.0,,-4.2,-22.421428571428574,,-44.0,0
327,18046,2020-07-27,Virginia,Albemarle County,51003.0,-20.0,-9.0,,-35.0,-49.0,13.0,-28.25,-22.45714285714286,,-44.0,0
328,18175,2020-07-28,Virginia,Albemarle County,51003.0,-21.0,-6.0,,-31.0,-48.0,14.0,-26.5,-22.45714285714286,,-44.0,0
329,18304,2020-07-29,Virginia,Albemarle County,51003.0,-20.0,-10.0,,-28.0,-49.0,13.0,-26.75,-22.171428571428574,,-44.0,0
330,18433,2020-07-30,Virginia,Albemarle County,51003.0,-21.0,-7.0,,-18.0,-49.0,14.0,-23.75,-21.778571428571432,,-44.0,0
331,18563,2020-07-31,Virginia,Albemarle County,51003.0,-18.0,-12.0,,-15.0,-46.0,15.0,-22.75,-21.242857142857144,,-44.0,0
332,18694,2020-08-01,Virginia,Albemarle County,51003.0,-22.0,-5.0,,-5.0,-18.0,4.0,-12.5,-20.671428571428574,,-44.0,0
333,18795,2020-08-02,Virginia,Albemarle County,51003.0,-23.0,-18.0,61.0,-15.0,-28.0,,-4.6,-20.72857142857143,,-44.0,0
334,18893,2020-08-03,Virginia,Albemarle County,51003.0,-24.0,-13.0,8.0,-28.0,-50.0,15.0,-21.4,-19.750000000000004,,-44.0,0
335,19021,2020-08-04,Virginia,Albemarle County,51003.0,-21.0,-9.0,,-27.0,-50.0,14.0,-26.75,-19.78571428571429,,-44.0,0
336,19151,2020-08-05,Virginia,Albemarle County,51003.0,-18.0,-12.0,,-14.0,-48.0,13.0,-23.0,-19.250000000000004,,-44.0,0
337,19280,2020-08-06,Virginia,Albemarle County,51003.0,-19.0,-9.0,,-20.0,-48.0,12.0,-24.0,-19.28571428571429,,-44.0,0
338,19410,2020-08-07,Virginia,Albemarle County,51003.0,-17.0,-17.0,,-17.0,-46.0,12.0,-24.25,-19.500000000000004,,-44.0,0
339,19541,2020-08-08,Virginia,Albemarle County,51003.0,-20.0,-8.0,,20.0,-18.0,2.0,-6.5,-18.642857142857146,,-44.0,0
340,19642,2020-08-09,Virginia,Albemarle County,51003.0,-24.0,-19.0,,-12.0,-24.0,,-19.75,-20.80714285714286,,-44.0,0
341,19740,2020-08-10,Virginia,Albemarle County,51003.0,-19.0,-11.0,,-20.0,-49.0,12.0,-24.75,-21.28571428571429,,-44.0,0
342,19868,2020-08-11,Virginia,Albemarle County,51003.0,-19.0,-7.0,,-15.0,-47.0,12.0,-22.0,-20.60714285714286,,-44.0,0
343,19998,2020-08-12,Virginia,Albemarle County,51003.0,-21.0,-12.0,,-27.0,-47.0,13.0,-26.75,-21.142857142857146,,-44.0,0
344,20127,2020-08-13,Virginia,Albemarle County,51003.0,-22.0,-5.0,,-14.0,-49.0,14.0,-22.5,-20.928571428571434,,-44.0,0
345,20257,2020-08-14,Virginia,Albemarle County,51003.0,-22.0,-13.0,,-19.0,-47.0,13.0,-25.25,-21.071428571428577,,-44.0,0
346,20388,2020-08-15,Virginia,Albemarle County,51003.0,-24.0,-11.0,13.0,2.0,-19.0,6.0,-7.8,-21.257142857142863,,-44.0,0
347,20489,2020-08-16,Virginia,Albemarle County,51003.0,-25.0,-17.0,30.0,-11.0,-26.0,,-9.8,-19.83571428571429,,-44.0,0
348,20587,2020-08-17,Virginia,Albemarle County,51003.0,-21.0,,,,-48.0,12.0,-34.5,-21.22857142857143,,-44.0,0
349,20642,2020-08-18,Virginia,Albemarle County,51003.0,-21.0,,,,-47.0,12.0,-34.0,-22.942857142857147,,-44.0,0
350,20699,2020-08-19,Virginia,Albemarle County,51003.0,-21.0,,,,-47.0,12.0,-34.0,-23.97857142857143,,-44.0,0
351,20757,2020-08-20,Virginia,Albemarle County,51003.0,-19.0,,,,-47.0,12.0,-33.0,-25.47857142857143,,-44.0,0
352,20815,2020-08-21,Virginia,Albemarle County,51003.0,-21.0,,,,-46.0,13.0,-33.5,-26.657142857142862,,-44.0,0
353,20870,2020-08-22,Virginia,Albemarle County,51003.0,-25.0,,,,,3.0,-25.0,-29.114285714285717,,-44.0,0
354,20907,2020-08-23,Virginia,Albemarle County,51003.0,-24.0,,,,,,-24.0,-31.142857142857146,,-44.0,0
355,20940,2020-08-24,Virginia,Albemarle County,51003.0,-19.0,,,,-47.0,12.0,-33.0,-30.928571428571434,,-44.0,0
356,20995,2020-08-25,Virginia,Albemarle County,51003.0,-21.0,,,,-46.0,12.0,-33.5,-30.85714285714286,,-44.0,0
357,21052,2020-08-26,Virginia,Albemarle County,51003.0,-22.0,,,,-46.0,12.0,-34.0,-30.85714285714286,,-44.0,0
358,21111,2020-08-27,Virginia,Albemarle County,51003.0,-23.0,,,,-47.0,13.0,-35.0,-31.142857142857146,,-44.0,0
359,21170,2020-08-28,Virginia,Albemarle County,51003.0,-22.0,,,,-46.0,12.0,-34.0,-31.21428571428572,,-44.0,0
360,21226,2020-08-29,Virginia,Albemarle County,51003.0,-27.0,,,,,5.0,-27.0,-31.500000000000004,,-44.0,0
361,21263,2020-08-30,Virginia,Albemarle County,51003.0,-24.0,,,,,,-24.0,-31.500000000000004,,-44.0,0
362,21295,2020-08-31,Virginia,Albemarle County,51003.0,-32.0,,,,-50.0,16.0,-41.0,-32.642857142857146,,-44.0,0
363,21350,2020-09-01,Virginia,Albemarle County,51003.0,-20.0,,,,-48.0,13.0,-34.0,-32.714285714285715,,-44.0,0
364,2,2020-03-02,Virginia,Alexandria,,1.0,6.0,21.0,-2.0,6.0,-1.0,6.4,-26.942857142857147,,-39.95,0
365,131,2020-03-03,Virginia,Alexandria,,10.0,12.0,37.0,0.0,0.0,1.0,11.8,-20.257142857142863,,-39.95,0
366,260,2020-03-04,Virginia,Alexandria,,5.0,10.0,51.0,3.0,4.0,-1.0,14.6,-13.314285714285718,,-39.95,0
367,389,2020-03-05,Virginia,Alexandria,,4.0,8.0,26.0,4.0,4.0,0.0,9.2,-8.142857142857146,,-39.95,0
368,518,2020-03-06,Virginia,Alexandria,,-1.0,7.0,-6.0,5.0,6.0,0.0,2.2,-4.400000000000004,4.0,-39.95,0
369,647,2020-03-07,Virginia,Alexandria,,7.0,16.0,27.0,10.0,4.0,-1.0,12.8,3.2857142857142816,1.5714285714285714,-39.95,0
370,770,2020-03-08,Virginia,Alexandria,,4.0,8.0,84.0,8.0,2.0,0.0,21.2,11.171428571428567,-0.2857142857142857,-39.95,0
371,891,2020-03-09,Virginia,Alexandria,,6.0,11.0,109.0,0.0,3.0,0.0,25.8,13.942857142857138,-0.14285714285714285,-39.95,0
372,1020,2020-03-10,Virginia,Alexandria,,6.0,15.0,51.0,-1.0,2.0,1.0,14.6,14.342857142857138,-0.14285714285714285,-39.95,0
373,1149,2020-03-11,Virginia,Alexandria,,3.0,20.0,31.0,-3.0,1.0,1.0,10.4,13.742857142857138,0.14285714285714285,-39.95,0
